snapshot 25
0,584265
1,407760
2,243487
3,141406
4,82532
5,47846
6,27913
7,15922
8,9258
9,5357
10,3065
11,1727
12,931
13,506
14,303
15,220
16,135
17,85
18,65
19,35
20,18
21,12
22,11
23,3
24,2
snapshot 50
0,586003
1,407539
2,245297
3,141778
4,81644
5,47144
6,27026
7,15681
8,9001
9,5190
10,2858
11,1586
12,928
13,527
14,300
15,138
16,76
17,36
18,28
19,25
20,10
21,16
22,11
23,11
24,6
25,3
snapshot 75
0,585708
1,407825
2,244262
3,142076
4,82794
5,46637
6,26789
7,15578
8,8954
9,5110
10,2950
11,1758
12,1078
13,551
14,321
15,207
16,113
17,58
18,45
19,40
20,6
21,2
snapshot 90
0,586084
1,407391
2,245141
3,141200
4,82297
5,46715
6,26706
7,15363
8,9082
9,5431
10,3208
11,1874
12,1015
13,606
14,317
15,177
16,93
17,50
18,35
19,27
20,9
21,14
22,14
23,10
24,5
snapshot 95
0,585126
1,408366
2,245662
3,142701
4,81480
5,47288
6,27053
7,15750
8,8678
9,4775
10,2640
11,1525
12,804
13,465
14,263
15,137
16,86
17,38
18,20
19,6
20,1
snapshot 99
0,584967
1,408013
2,244541
3,142344
4,82040
5,46514
6,26714
7,15946
8,9238
9,5243
10,2946
11,1761
12,977
13,585
14,357
15,226
16,160
17,97
18,57
19,44
20,24
21,21
22,9
23,11
24,6
25,2
26,2
27,2
28,2
29,2
30,9
31,1
32,1
snapshot 100
0,586266
1,405937
2,243894
3,142471
4,81738
5,47215
6,27745
7,16163
8,9157
9,5217
10,3056
11,1711
12,969
13,572
14,274
15,190
16,150
17,79
18,30
19,20
20,4
21,2
