snapshot 25
0,586647
1,406936
2,243992
3,141892
4,81596
5,47427
6,26839
7,15774
8,9166
9,5165
10,3120
11,1764
12,952
13,613
14,397
15,242
16,147
17,74
18,41
19,38
20,20
21,12
22,10
snapshot 50
0,585178
1,408409
2,244414
3,141930
4,81805
5,46927
6,27059
7,15735
8,9116
9,5092
10,2952
11,1840
12,1114
13,651
14,319
15,179
16,78
17,47
18,13
19,4
20,1
21,1
snapshot 75
0,586655
1,407055
2,244368
3,141547
4,81320
5,46856
6,27154
7,15729
8,9002
9,5235
10,3239
11,1852
12,1113
13,688
14,411
15,280
16,167
17,85
18,62
19,31
20,10
21,3
snapshot 90
0,586001
1,407763
2,245246
3,142385
4,81386
5,47099
6,26592
7,15572
8,8706
9,5050
10,2914
11,1716
12,1031
13,624
14,328
15,165
16,110
17,79
18,36
19,20
20,11
21,6
22,3
23,5
24,5
25,4
26,1
27,1
28,1
29,2
snapshot 95
0,583693
1,408137
2,245615
3,142956
4,81649
5,47305
6,27097
7,15703
8,8925
9,4939
10,2906
11,1679
12,995
13,584
14,323
15,193
16,82
17,33
18,20
19,12
20,6
21,3
22,3
snapshot 99
0,586648
1,406617
2,244262
3,141484
4,81722
5,47222
6,27203
7,15992
8,9324
9,5125
10,2994
11,1680
12,1116
13,588
14,323
15,192
16,132
17,75
18,56
19,42
20,35
21,12
22,6
23,8
24,6
snapshot 100
0,585716
1,406531
2,244387
3,141614
4,82221
5,47205
6,27524
7,15728
8,9126
9,5308
10,3070
11,1774
12,1041
13,600
14,347
15,225
16,164
17,112
18,74
19,45
20,24
21,14
22,12
23,2
