snapshot 25
0,585628
1,407554
2,244700
3,141314
4,81567
5,47347
6,27299
7,15875
8,9142
9,5125
10,3039
11,1796
12,999
13,572
14,317
15,195
16,144
17,85
18,72
19,33
20,19
21,20
22,10
23,9
24,3
snapshot 50
0,586655
1,407957
2,244369
3,141436
4,80847
5,46571
6,26926
7,15772
8,9348
9,5364
10,3038
11,1870
12,1129
13,711
14,382
15,220
16,105
17,59
18,31
19,30
20,20
21,7
22,4
23,3
24,6
25,2
26,2
snapshot 75
0,586400
1,406000
2,244284
3,141737
4,81954
5,47571
6,27228
7,16044
8,9249
9,5320
10,2989
11,1716
12,1030
13,587
14,302
15,175
16,89
17,61
18,32
19,27
20,23
21,13
22,5
23,10
24,9
25,4
26,3
snapshot 90
0,585477
1,408035
2,245070
3,141998
4,81221
5,46457
6,26818
7,15810
8,9146
9,5328
10,3081
11,1886
12,1124
13,633
14,394
15,202
16,99
17,52
18,21
19,4
20,3
21,1
snapshot 95
0,584647
1,407144
2,244592
3,142840
4,82184
5,47657
6,27282
7,15507
8,8845
9,5099
10,2889
11,1655
12,970
13,521
14,321
15,237
16,154
17,107
18,101
19,54
20,27
21,15
22,9
23,7
snapshot 99
0,585084
1,407407
2,245096
3,141599
4,81496
5,47452
6,27185
7,15768
8,9042
9,5331
10,3157
11,1844
12,1026
13,606
14,348
15,207
16,122
17,46
18,23
19,15
20,4
21,2
22,2
snapshot 100
0,586006
1,407504
2,245100
3,141654
4,81794
5,47703
6,26989
7,15583
8,8654
9,4858
10,2882
11,1744
12,1053
13,589
14,295
15,190
16,123
17,70
18,39
19,27
20,5
21,2
