snapshot 25
0,585770
1,407234
2,245440
3,141782
4,81599
5,47067
6,27351
7,15772
8,9046
9,5230
10,2989
11,1530
12,849
13,508
14,317
15,159
16,102
17,66
18,22
19,12
20,15
21,2
snapshot 50
0,585943
1,406868
2,243979
3,141360
4,81652
5,47034
6,27559
7,16332
8,9334
9,5372
10,3055
11,1843
12,1020
13,552
14,310
15,180
16,116
17,74
18,55
19,34
20,27
21,20
22,30
23,26
24,16
25,12
26,15
27,23
28,17
29,3
30,2
31,1
snapshot 75
0,585550
1,408123
2,244288
3,141940
4,82040
5,46838
6,26927
7,15858
8,9232
9,5242
10,3035
11,1647
12,951
13,486
14,286
15,155
16,86
17,62
18,46
19,31
20,16
21,8
22,3
23,6
24,4
snapshot 90
0,585834
1,408110
2,244752
3,141836
4,81448
5,46673
6,27192
7,15652
8,8762
9,5241
10,3140
11,1735
12,1077
13,605
14,339
15,202
16,117
17,61
18,41
19,27
20,17
21,1
snapshot 95
0,584942
1,406688
2,244616
3,141934
4,81862
5,47697
6,27646
7,15777
8,9228
9,5233
10,3026
11,1670
12,1004
13,622
14,370
15,235
16,120
17,82
18,45
19,25
20,17
21,8
22,10
23,5
snapshot 99
0,584119
1,405851
2,243768
3,142079
4,82236
5,47676
6,27933
7,16196
8,9695
9,5636
10,3274
11,1893
12,1054
13,634
14,333
15,201
16,140
17,66
18,40
19,20
20,13
21,5
snapshot 100
0,585486
1,406601
2,244549
3,142097
4,82208
5,47177
6,27194
7,15871
8,9196
9,5233
10,3052
11,1701
12,952
13,546
14,376
15,269
16,136
17,89
18,51
19,31
20,23
21,17
22,7
