snapshot 25
0,587239
1,407962
2,244250
3,141350
4,81103
5,47392
6,27454
7,15478
8,8933
9,5165
10,2888
11,1574
12,883
13,489
14,273
15,163
16,118
17,63
18,29
19,23
20,20
21,3
22,1
23,3
24,4
snapshot 50
0,586427
1,408749
2,244547
3,141979
4,81685
5,46837
6,26815
7,15090
8,8428
9,5092
10,3056
11,1827
12,972
13,598
14,378
15,180
16,128
17,58
18,10
19,4
20,3
21,1
snapshot 75
0,585106
1,405246
2,244626
3,142684
4,82742
5,47341
6,27341
7,15926
8,9199
9,5333
10,3061
11,1750
12,1020
13,663
14,346
15,174
16,121
17,69
18,53
19,26
20,13
21,14
22,5
23,4
24,1
snapshot 90
0,585746
1,407633
2,244794
3,141734
4,81582
5,46615
6,27302
7,15556
8,9240
9,5147
10,3174
11,1829
12,1017
13,568
14,345
15,238
16,156
17,94
18,45
19,28
20,19
21,2
snapshot 95
0,584052
1,405893
2,244538
3,142306
4,82275
5,47969
6,27869
7,16180
8,9181
9,5445
10,3125
11,1724
12,1028
13,564
14,298
15,183
16,111
17,58
18,36
19,11
20,3
21,5
22,7
23,1
snapshot 99
0,584446
1,407031
2,244838
3,142448
4,81686
5,46873
6,27223
7,15846
8,9435
9,5507
10,3339
11,1894
12,1016
13,583
14,329
15,155
16,84
17,51
18,37
19,18
20,11
21,3
22,3
23,2
snapshot 100
0,584540
1,405199
2,244568
3,142855
4,82976
5,47575
6,27647
7,16034
8,9116
9,5166
10,3043
11,1786
12,969
13,565
14,340
15,195
16,109
17,99
18,43
19,16
20,14
21,6
22,2
23,1
