snapshot 25
0,587007
1,407302
2,244441
3,141471
4,81454
5,47149
6,27059
7,15675
8,8987
9,5208
10,2913
11,1681
12,972
13,564
14,396
15,255
16,148
17,71
18,48
19,27
20,13
21,11
22,9
23,1
snapshot 50
0,584453
1,407175
2,244368
3,141835
4,81799
5,47600
6,27587
7,15953
8,9200
9,5219
10,3191
11,1851
12,1152
13,701
14,365
15,176
16,99
17,50
18,23
19,20
20,23
21,10
22,7
23,2
24,1
snapshot 75
0,586514
1,407638
2,244154
3,141738
4,81181
5,46901
6,27029
7,15779
8,9202
9,5383
10,3158
11,1676
12,984
13,580
14,410
15,218
16,125
17,74
18,35
19,28
20,14
21,11
22,7
23,10
24,11
25,4
snapshot 90
0,584589
1,407542
2,245330
3,141400
4,81573
5,47035
6,27336
7,15883
8,9095
9,5502
10,3168
11,1831
12,1080
13,629
14,390
15,237
16,127
17,74
18,27
19,11
20,4
21,1
snapshot 95
0,584261
1,407664
2,245139
3,141672
4,82048
5,47557
6,27083
7,15534
8,9304
9,5395
10,3258
11,1838
12,958
13,593
14,288
15,146
16,79
17,34
18,7
19,4
20,2
snapshot 99
0,586609
1,407560
2,244296
3,140783
4,82077
5,47012
6,27227
7,15826
8,9333
9,5275
10,3029
11,1679
12,968
13,506
14,267
15,162
16,110
17,64
18,30
19,21
20,19
21,10
22,1
snapshot 100
0,585510
1,407023
2,244871
3,141569
4,81746
5,47136
6,27243
7,15665
8,9173
9,5463
10,3172
11,1888
12,1091
13,604
14,317
15,185
16,88
17,41
18,36
19,24
20,11
21,2
22,2
