snapshot 25
0,585686
1,407347
2,245012
3,141967
4,82109
5,47697
6,27314
7,15627
8,8807
9,4932
10,2780
11,1550
12,881
13,493
14,283
15,158
16,86
17,44
18,22
19,10
20,5
21,5
22,4
23,9
24,5
25,11
26,8
27,6
snapshot 50
0,585257
1,407516
2,244815
3,142239
4,81853
5,46702
6,26761
7,15704
8,9239
9,5334
10,3068
11,1712
12,1082
13,658
14,371
15,201
16,109
17,88
18,56
19,48
20,27
21,15
22,5
23,4
snapshot 75
0,584800
1,406253
2,244574
3,143021
4,82210
5,47640
6,27311
7,15738
8,9185
9,5240
10,2960
11,1571
12,955
13,547
14,310
15,180
16,134
17,76
18,65
19,30
20,24
21,13
22,13
23,6
24,6
snapshot 90
0,584687
1,407317
2,244150
3,142227
4,82300
5,47127
6,27279
7,15780
8,9153
9,5379
10,3143
11,1717
12,1044
13,673
14,339
15,258
16,129
17,97
18,29
19,15
20,6
21,5
22,6
23,2
snapshot 95
0,583314
1,406029
2,245354
3,140752
4,82017
5,47868
6,28221
7,16153
8,9452
9,5723
10,3344
11,1904
12,1171
13,685
14,398
15,225
16,118
17,63
18,36
19,16
20,14
21,7
snapshot 99
0,584588
1,407717
2,244548
3,141187
4,81706
5,47416
6,27658
7,16274
8,9463
9,5368
10,3125
11,1750
12,924
13,477
14,265
15,167
16,91
17,61
18,44
19,23
20,5
21,3
snapshot 100
0,584947
1,406366
2,245029
3,142104
4,82280
5,47313
6,27081
7,15744
8,9169
9,5440
10,3251
11,1864
12,1023
13,510
14,282
15,183
16,106
17,67
18,31
19,29
20,19
21,10
22,4
23,6
24,4
