snapshot 25
0,585302
1,406848
2,244772
3,142074
4,81429
5,47185
6,26906
7,15700
8,9309
9,5624
10,3190
11,1766
12,1043
13,642
14,429
15,251
16,132
17,90
18,43
19,47
20,35
21,22
22,10
23,11
24,2
snapshot 50
0,585076
1,407795
2,244429
3,142093
4,82610
5,47316
6,26563
7,15392
8,9006
9,5159
10,3035
11,1856
12,1021
13,595
14,295
15,179
16,138
17,109
18,83
19,52
20,34
21,16
22,3
23,5
24,1
25,1
snapshot 75
0,586302
1,407975
2,244742
3,142589
4,82034
5,46936
6,26979
7,15002
8,8709
9,4918
10,2775
11,1608
12,905
13,533
14,323
15,208
16,140
17,87
18,43
19,32
20,18
21,4
22,2
snapshot 90
0,585790
1,407247
2,245683
3,142351
4,82082
5,47414
6,26943
7,15210
8,8653
9,5025
10,2833
11,1554
12,922
13,520
14,289
15,171
16,83
17,52
18,23
19,9
20,4
21,3
22,3
snapshot 95
0,585060
1,408258
2,245346
3,142105
4,82239
5,46994
6,26968
7,15153
8,8802
9,5090
10,2874
11,1642
12,941
13,587
14,329
15,214
16,78
17,56
18,32
19,20
20,14
21,19
22,15
23,5
24,16
25,5
26,2
snapshot 99
0,585513
1,406867
2,243996
3,141674
4,82724
5,47301
6,27600
7,15834
8,9033
9,5204
10,2945
11,1820
12,1067
13,577
14,338
15,167
16,77
17,44
18,37
19,29
20,12
21,3
22,2
snapshot 100
0,585773
1,406406
2,244845
3,142252
4,81641
5,47289
6,27365
7,15730
8,8926
9,5297
10,3029
11,1725
12,1031
13,617
14,328
15,176
16,162
17,117
18,84
19,35
20,20
21,9
22,2
23,4
24,1
