snapshot 25
0,584919
1,406465
2,244500
3,142672
4,82605
5,47276
6,27293
7,15591
8,9199
9,5327
10,2999
11,1778
12,1011
13,513
14,279
15,165
16,88
17,87
18,52
19,26
20,10
21,5
22,2
snapshot 50
0,584854
1,407880
2,244400
3,141710
4,81422
5,47412
6,27619
7,15771
8,8950
9,5340
10,3102
11,1861
12,1098
13,656
14,371
15,213
16,125
17,37
18,19
19,17
20,5
21,2
snapshot 75
0,585198
1,406078
2,244200
3,142400
4,81996
5,47353
6,27481
7,16267
8,9353
9,5332
10,3041
11,1728
12,1025
13,630
14,377
15,201
16,85
17,68
18,26
19,15
20,8
snapshot 90
0,584894
1,408298
2,245459
3,141744
4,81865
5,47148
6,27107
7,15563
8,8909
9,5282
10,2847
11,1612
12,927
13,504
14,265
15,143
16,104
17,74
18,56
19,36
20,19
21,6
22,2
snapshot 95
0,584336
1,406939
2,244888
3,142245
4,82174
5,47712
6,27451
7,15795
8,9175
9,5116
10,2942
11,1679
12,956
13,583
14,351
15,236
16,142
17,62
18,41
19,22
20,10
21,6
22,1
snapshot 99
0,585609
1,408791
2,245459
3,142816
4,81509
5,46197
6,26778
7,15291
8,8742
9,4903
10,2874
11,1676
12,978
13,601
14,275
15,146
16,91
17,65
18,35
19,16
20,9
21,1
snapshot 100
0,584136
1,407646
2,243777
3,141802
4,81565
5,47290
6,27308
7,16358
8,9538
9,5529
10,3268
11,1907
12,1241
13,728
14,365
15,202
16,125
17,49
18,18
19,5
20,4
21,1
