snapshot 25
0,585138
1,406505
2,245512
3,142155
4,81911
5,46914
6,27246
7,15963
8,9075
9,5350
10,3153
11,1785
12,990
13,573
14,275
15,143
16,94
17,45
18,25
19,7
20,1
snapshot 50
0,585009
1,407227
2,244886
3,141955
4,81610
5,46563
6,27125
7,15822
8,9096
9,5455
10,3282
11,1990
12,1175
13,703
14,437
15,226
16,125
17,62
18,42
19,30
20,17
21,6
22,8
23,5
24,6
25,2
snapshot 75
0,586595
1,407495
2,244398
3,142390
4,82370
5,46743
6,26670
7,15208
8,8579
9,5075
10,3112
11,1850
12,1078
13,615
14,298
15,177
16,110
17,58
18,31
19,9
20,2
21,1
snapshot 90
0,583964
1,407372
2,246095
3,141970
4,81343
5,47178
6,27286
7,15622
8,9045
9,5332
10,3162
11,1876
12,1112
13,641
14,357
15,200
16,104
17,71
18,53
19,34
20,16
21,14
22,11
23,6
snapshot 95
0,585730
1,406186
2,245537
3,142191
4,82284
5,47354
6,27093
7,15690
8,8784
9,5047
10,2842
11,1641
12,1053
13,599
14,328
15,185
16,126
17,82
18,64
19,29
20,9
21,5
22,3
23,2
snapshot 99
0,585245
1,408011
2,244764
3,141996
4,82039
5,47151
6,27226
7,15281
8,8647
9,5162
10,3116
11,1776
12,1023
13,557
14,348
15,221
16,135
17,75
18,45
19,23
20,15
21,5
22,2
23,1
snapshot 100
0,585435
1,406066
2,244522
3,141821
4,82154
5,47731
6,27889
7,16073
8,9100
9,5144
10,2931
11,1738
12,974
13,561
14,334
15,167
16,114
17,76
18,28
19,5
20,1
