snapshot 25
0,586923
1,408320
2,244327
3,141095
4,81944
5,46867
6,27154
7,15475
8,8807
9,5102
10,2920
11,1642
12,933
13,528
14,299
15,149
16,111
17,71
18,58
19,61
20,45
21,23
22,7
23,1
snapshot 50
0,586700
1,408128
2,244600
3,141247
4,81264
5,46938
6,26882
7,15587
8,9343
9,5269
10,3002
11,1676
12,943
13,554
14,321
15,174
16,87
17,72
18,40
19,22
20,5
21,6
22,2
snapshot 75
0,586088
1,408000
2,245756
3,142098
4,81520
5,46393
6,26852
7,15358
8,8865
9,5115
10,2975
11,1634
12,961
13,555
14,316
15,168
16,98
17,50
18,26
19,10
20,11
21,9
22,5
23,1
snapshot 90
0,586670
1,407787
2,244547
3,140801
4,81912
5,47240
6,26911
7,15767
8,8898
9,5212
10,2908
11,1679
12,984
13,587
14,384
15,239
16,123
17,73
18,39
19,31
20,30
21,18
22,5
23,5
24,9
25,3
26,2
snapshot 95
0,584399
1,406391
2,244470
3,142071
4,82232
5,48006
6,27646
7,16016
8,9091
9,5288
10,3047
11,1855
12,1158
13,573
14,323
15,177
16,70
17,32
18,14
19,3
snapshot 99
0,584611
1,406783
2,244494
3,141714
4,81295
5,47623
6,27773
7,16207
8,9333
9,5589
10,3207
11,1819
12,1083
13,593
14,327
15,202
16,118
17,47
18,26
19,8
20,9
21,1
snapshot 100
0,586131
1,406442
2,243824
3,141377
4,81669
5,47180
6,27551
7,15739
8,9392
9,5502
10,3236
11,1981
12,1155
13,739
14,399
15,232
16,131
17,63
18,54
19,31
20,20
21,13
22,1
