landings
0,1033728
1,513434
2,190437
3,65257
4,21827
5,7019
6,2284
7,704
8,225
9,61
10,21
11,5
12,3
13,2
14,1
snapshot
0,367708
1,329540
2,261753
3,201606
4,154998
5,119234
6,92093
7,70744
8,54327
9,41248
10,31705
11,24888
12,19052
13,14616
14,11652
15,9071
16,7038
17,5375
18,4216
19,3386
20,2571
21,1926
22,1428
23,1066
24,790
25,556
26,443
27,317
28,285
29,204
30,172
31,128
32,97
33,99
34,119
35,121
36,98
37,77
38,51
39,38
40,50
41,41
42,30
43,17
44,16
45,7
46,5
47,4
48,2
