landings
0,984160
1,409474
2,128092
3,36793
4,10380
5,2881
6,766
7,230
8,60
9,14
10,6
11,4
12,3
13,1
snapshot
0,587626
1,406644
2,245165
3,142094
4,81390
5,46733
6,27035
7,15266
8,8756
9,5017
10,2861
11,1716
12,1092
13,622
14,339
15,175
16,96
17,54
18,43
19,40
20,35
21,19
22,16
23,10
24,5
25,6
26,6
27,2
28,1
