snapshot 25
0,366534
1,329984
2,261512
3,201516
4,154914
5,118294
6,91368
7,71181
8,54727
9,42233
10,32251
11,25040
12,19702
13,15136
14,11452
15,8867
16,6913
17,5308
18,4149
19,3100
20,2528
21,1962
22,1515
23,1132
24,885
25,640
26,416
27,349
28,289
29,263
30,188
31,170
32,109
33,96
34,50
35,45
36,39
37,39
38,24
39,24
40,20
41,13
42,7
43,3
44,5
45,1
46,2
47,4
48,3
49,5
50,1
snapshot 50
0,367573
1,329916
2,262451
3,203657
4,156045
5,119748
6,92251
7,70365
8,54255
9,41342
10,31888
11,24819
12,18515
13,14435
14,11088
15,8424
16,6404
17,4939
18,3839
19,2885
20,2154
21,1760
22,1340
23,1087
24,841
25,698
26,511
27,384
28,285
29,239
30,208
31,196
32,112
33,98
34,79
35,53
36,46
37,32
38,15
39,8
40,3
41,2
42,2
43,3
44,4
45,3
snapshot 75
0,367580
1,329794
2,262148
3,202774
4,155840
5,120316
6,92179
7,71181
8,54016
9,41924
10,32141
11,24278
12,18720
13,14436
14,11153
15,8680
16,6982
17,5287
18,4102
19,3079
20,2142
21,1482
22,1160
23,838
24,625
25,474
26,349
27,260
28,199
29,168
30,147
31,117
32,90
33,72
34,72
35,53
36,47
37,52
38,32
39,13
40,3
41,2
42,1
snapshot 90
0,366917
1,329039
2,260655
3,202231
4,156571
5,121171
6,93202
7,71116
8,54122
9,41277
10,31628
11,24604
12,19119
13,14763
14,11260
15,8571
16,6559
17,5054
18,3995
19,3134
20,2342
21,1782
22,1311
23,1020
24,750
25,493
26,410
27,368
28,266
29,236
30,159
31,176
32,144
33,127
34,96
35,58
36,60
37,77
38,60
39,38
40,33
41,7
42,5
snapshot 95
0,368218
1,329406
2,261517
3,201474
4,154548
5,120246
6,92098
7,70970
8,54572
9,41618
10,32211
11,24768
12,19578
13,14610
14,11392
15,8622
16,6790
17,5059
18,3902
19,3060
20,2371
21,1901
22,1397
23,975
24,743
25,673
26,532
27,415
28,314
29,243
30,193
31,155
32,106
33,88
34,64
35,45
36,47
37,15
38,19
39,13
40,12
41,5
42,10
43,9
44,2
snapshot 99
0,367723
1,331536
2,261621
3,201238
4,155171
5,118293
6,91438
7,70726
8,54368
9,41912
10,32344
11,25001
12,19671
13,15162
14,11791
15,8844
16,6851
17,5426
18,4108
19,3224
20,2397
21,1652
22,1184
23,857
24,549
25,431
26,347
27,230
28,213
29,186
30,157
31,119
32,98
33,41
34,31
35,27
36,19
37,11
38,4
39,3
40,2
snapshot 100
0,367236
1,330761
2,262703
3,202574
4,154930
5,118055
6,91532
7,70262
8,53846
9,40906
10,31962
11,24865
12,19652
13,15154
14,11673
15,8821
16,6781
17,5282
18,3983
19,3129
20,2451
21,1972
22,1420
23,1128
24,884
25,736
26,568
27,474
28,344
29,217
30,168
31,136
32,97
33,62
34,45
35,44
36,32
37,25
38,24
39,14
40,17
41,10
42,8
43,11
44,6
45,2
46,2
