snapshot 25
0,368531
1,331640
2,262654
3,202603
4,155825
5,119671
6,91693
7,70364
8,53857
9,41121
10,31500
11,24145
12,18755
13,14572
14,11224
15,8498
16,6473
17,4825
18,3787
19,3055
20,2186
21,1824
22,1375
23,954
24,736
25,578
26,452
27,359
28,256
29,232
30,229
31,166
32,154
33,117
34,122
35,103
36,113
37,79
38,57
39,46
40,28
41,25
42,13
43,5
snapshot 50
0,366404
1,328616
2,260251
3,201932
4,156016
5,119980
6,93092
7,72235
8,55445
9,42391
10,32632
11,24624
12,18604
13,14008
14,10910
15,8571
16,6478
17,4861
18,3844
19,3153
20,2603
21,2017
22,1555
23,1231
24,964
25,684
26,495
27,348
28,246
29,217
30,145
31,118
32,53
33,61
34,55
35,65
36,36
37,27
38,15
39,4
40,14
41,6
42,2
snapshot 75
0,367874
1,331541
2,262781
3,201700
4,154320
5,119146
6,91984
7,70978
8,54617
9,42077
10,32363
11,24898
12,18977
13,14581
14,10830
15,8412
16,6555
17,5005
18,3905
19,2831
20,2300
21,1780
22,1377
23,990
24,746
25,576
26,418
27,317
28,244
29,204
30,134
31,90
32,88
33,57
34,57
35,40
36,30
37,38
38,36
39,20
40,22
41,19
42,17
43,15
44,11
45,4
46,1
snapshot 90
0,367434
1,330042
2,261216
3,201479
4,154179
5,118915
6,91552
7,70754
8,54558
9,41908
10,31910
11,25353
12,19696
13,15092
14,11821
15,8807
16,7036
17,5322
18,4275
19,3223
20,2523
21,1927
22,1396
23,1016
24,813
25,685
26,491
27,366
28,299
29,231
30,181
31,134
32,92
33,56
34,41
35,20
36,36
37,50
38,30
39,21
40,17
41,4
42,4
43,1
snapshot 95
0,365317
1,328834
2,261603
3,202638
4,157447
5,120740
6,92994
7,71228
8,55098
9,42270
10,32235
11,24586
12,18635
13,14664
14,11257
15,8620
16,6395
17,4978
18,3802
19,2750
20,2127
21,1533
22,1185
23,899
24,701
25,565
26,427
27,377
28,300
29,232
30,152
31,121
32,71
33,59
34,53
35,31
36,18
37,10
38,27
39,14
40,8
41,6
42,1
snapshot 99
0,365602
1,327402
2,259699
3,202039
4,155674
5,120265
6,93373
7,71570
8,54656
9,41783
10,32088
11,24954
12,19559
13,15021
14,11694
15,9023
16,6959
17,5323
18,4221
19,3255
20,2560
21,1915
22,1486
23,1109
24,899
25,722
26,539
27,394
28,238
29,201
30,196
31,179
32,73
33,64
34,47
35,26
36,49
37,35
38,40
39,22
40,24
41,15
42,4
43,3
44,3
45,1
snapshot 100
0,366380
1,327868
2,261215
3,202235
4,155708
5,120279
6,92933
7,70999
8,55614
9,42156
10,32687
11,25070
12,19490
13,14830
14,11326
15,8664
16,6714
17,5135
18,3810
19,2821
20,2178
21,1800
22,1371
23,988
24,703
25,540
26,371
27,252
28,182
29,120
30,106
31,87
32,63
33,49
34,43
35,38
36,24
37,32
38,41
39,29
40,18
41,12
42,16
43,9
