snapshot 25
0,366017
1,330346
2,261284
3,202074
4,156034
5,119654
6,91844
7,70810
8,54617
9,42327
10,32851
11,25182
12,19441
13,14920
14,11142
15,8646
16,6627
17,4935
18,3741
19,2650
20,2128
21,1742
22,1418
23,1038
24,806
25,691
26,521
27,411
28,342
29,242
30,181
31,143
32,92
33,49
34,36
35,18
36,4
37,2
38,2
snapshot 50
0,368557
1,329389
2,260607
3,200980
4,155333
5,119677
6,91834
7,71360
8,54407
9,42083
10,32462
11,25136
12,19366
13,14618
14,10945
15,8177
16,6416
17,4997
18,3911
19,2944
20,2342
21,1942
22,1609
23,1163
24,963
25,742
26,596
27,456
28,406
29,366
30,253
31,229
32,159
33,127
34,131
35,105
36,67
37,49
38,26
39,21
40,15
41,16
42,14
43,7
44,3
45,2
snapshot 75
0,365934
1,329378
2,261945
3,202124
4,156118
5,121063
6,93229
7,71612
8,54900
9,41549
10,31519
11,24639
12,19037
13,14331
14,11119
15,8302
16,6291
17,5012
18,3877
19,2939
20,2314
21,1859
22,1485
23,1065
24,844
25,625
26,481
27,344
28,303
29,210
30,145
31,108
32,56
33,39
34,47
35,58
36,50
37,24
38,17
39,11
40,3
snapshot 90
0,364786
1,327600
2,260111
3,201689
4,154725
5,120488
6,93543
7,71900
8,55241
9,42362
10,32703
11,24913
12,19232
13,14364
14,11546
15,9046
16,6978
17,5404
18,4189
19,3392
20,2692
21,2020
22,1531
23,1197
24,927
25,685
26,481
27,386
28,277
29,211
30,132
31,95
32,62
33,42
34,31
35,12
36,8
37,3
snapshot 95
0,366769
1,329809
2,261369
3,202151
4,155170
5,119521
6,91736
7,70629
8,54611
9,42251
10,32451
11,24828
12,19057
13,14732
14,11419
15,8796
16,7006
17,5409
18,4434
19,3295
20,2345
21,1652
22,1259
23,1017
24,742
25,562
26,407
27,383
28,310
29,228
30,187
31,151
32,115
33,73
34,61
35,25
36,20
37,13
38,9
39,5
40,1
snapshot 99
0,365859
1,329262
2,260940
3,202017
4,155827
5,119608
6,92342
7,71023
8,54618
9,41594
10,32402
11,24745
12,19121
13,14816
14,11493
15,8987
16,6996
17,5452
18,4149
19,3088
20,2518
21,2008
22,1510
23,1188
24,857
25,669
26,434
27,333
28,266
29,157
30,136
31,121
32,108
33,81
34,61
35,38
36,48
37,56
38,41
39,26
40,11
snapshot 100
0,365925
1,328234
2,260511
3,201352
4,155755
5,119809
6,92203
7,70997
8,54959
9,42375
10,32491
11,25384
12,19689
13,15100
14,11571
15,9152
16,7009
17,5426
18,4107
19,3054
20,2446
21,1839
22,1389
23,1061
24,799
25,737
26,464
27,314
28,205
29,140
30,101
31,84
32,62
33,43
34,44
35,39
36,30
37,22
38,14
39,10
40,12
41,20
42,11
43,8
44,8
45,2
46,1
