snapshot 25
0,365772
1,329891
2,260465
3,200920
4,154608
5,118398
6,90908
7,70962
8,55735
9,43280
10,33553
11,25756
12,19430
13,14844
14,11334
15,8765
16,6866
17,5257
18,4086
19,3269
20,2403
21,1833
22,1478
23,1176
24,978
25,728
26,550
27,437
28,367
29,243
30,209
31,167
32,103
33,76
34,67
35,44
36,32
37,11
38,3
snapshot 50
0,366356
1,328733
2,261640
3,202707
4,156404
5,120064
6,91790
7,70446
8,54212
9,41519
10,31970
11,24583
12,18941
13,14468
14,11536
15,8708
16,6600
17,5202
18,4136
19,3216
20,2534
21,1918
22,1458
23,1120
24,984
25,846
26,673
27,434
28,321
29,288
30,212
31,179
32,161
33,123
34,91
35,100
36,78
37,56
38,44
39,28
40,30
41,37
42,28
43,21
44,10
45,3
snapshot 75
0,367188
1,330713
2,263074
3,202402
4,156024
5,120061
6,93216
7,71585
8,54238
9,41413
10,31918
11,24761
12,19089
13,14584
14,10567
15,7828
16,5958
17,4632
18,3674
19,2960
20,2115
21,1505
22,1097
23,914
24,782
25,645
26,497
27,415
28,317
29,246
30,186
31,136
32,92
33,87
34,52
35,22
36,8
37,5
38,2
snapshot 90
0,366310
1,331018
2,262464
3,202220
4,154685
5,119202
6,91801
7,70962
8,53751
9,41389
10,32298
11,25211
12,19349
13,14885
14,11679
15,9018
16,6607
17,5090
18,3786
19,2908
20,2412
21,1949
22,1448
23,1115
24,852
25,655
26,519
27,384
28,274
29,205
30,145
31,122
32,98
33,77
34,58
35,32
36,23
37,4
38,1
snapshot 95
0,366912
1,328954
2,260843
3,201853
4,155703
5,119065
6,91670
7,71225
8,55140
9,42519
10,32416
11,25145
12,19376
13,14868
14,11464
15,9015
16,7060
17,5283
18,4084
19,3066
20,2255
21,1809
22,1383
23,1032
24,777
25,614
26,453
27,328
28,171
29,120
30,117
31,77
32,70
33,53
34,29
35,24
36,13
37,14
38,3
39,1
snapshot 99
0,367008
1,328940
2,259866
3,200466
4,154909
5,120284
6,92381
7,70228
8,54159
9,42278
10,33097
11,25501
12,19687
13,15366
14,11487
15,8596
16,6491
17,5116
18,3982
19,3156
20,2436
21,1896
22,1607
23,1291
24,1099
25,831
26,681
27,601
28,417
29,358
30,253
31,166
32,137
33,91
34,55
35,40
36,29
37,13
38,6
39,3
snapshot 100
0,366995
1,330252
2,262445
3,203077
4,156102
5,119893
6,92439
7,71036
8,54485
9,41407
10,32481
11,24979
12,18754
13,14656
14,11159
15,8435
16,6564
17,5035
18,3610
19,2783
20,2146
21,1545
22,1215
23,994
24,775
25,509
26,333
27,218
28,157
29,132
30,96
31,84
32,77
33,38
34,26
35,22
36,15
37,13
38,10
39,7
40,6
41,3
