snapshot 25
0,366036
1,328372
2,262032
3,203433
4,156375
5,120277
6,92609
7,71397
8,54269
9,41453
10,31686
11,24356
12,18627
13,14510
14,11528
15,8952
16,6747
17,4975
18,3962
19,2959
20,2287
21,1771
22,1230
23,940
24,889
25,623
26,436
27,388
28,245
29,211
30,161
31,145
32,118
33,98
34,105
35,96
36,103
37,60
38,61
39,62
40,53
41,52
42,57
43,55
44,48
45,40
46,35
47,27
48,15
49,15
50,5
51,2
52,4
53,3
54,3
55,9
56,1
snapshot 50
0,366885
1,328827
2,260878
3,201287
4,155571
5,120955
6,93006
7,70847
8,54927
9,43178
10,33137
11,25685
12,19595
13,14714
14,11306
15,8651
16,6445
17,4830
18,3541
19,2685
20,2182
21,1561
22,1078
23,795
24,548
25,438
26,368
27,259
28,153
29,128
30,134
31,123
32,89
33,77
34,39
35,21
36,15
37,13
38,10
39,19
40,6
41,2
snapshot 75
0,366870
1,329215
2,261789
3,204192
4,155970
5,119762
6,92253
7,69617
8,53795
9,41503
10,32017
11,24576
12,19009
13,14773
14,11574
15,8735
16,6625
17,5232
18,4083
19,3102
20,2345
21,1896
22,1440
23,1045
24,840
25,650
26,462
27,387
28,295
29,226
30,188
31,146
32,121
33,87
34,60
35,36
36,22
37,13
38,13
39,8
40,3
41,3
42,13
43,8
44,4
45,3
46,1
47,1
snapshot 90
0,366123
1,328792
2,261692
3,201766
4,154682
5,119985
6,92824
7,71527
8,55337
9,42711
10,32541
11,25223
12,19027
13,14796
14,11320
15,8735
16,6552
17,4815
18,3874
19,3107
20,2311
21,1660
22,1413
23,949
24,776
25,610
26,460
27,351
28,255
29,188
30,129
31,73
32,72
33,67
34,44
35,43
36,21
37,14
38,18
39,11
40,2
41,6
42,12
43,10
44,6
45,7
46,14
47,14
48,17
49,14
50,6
51,4
52,2
snapshot 95
0,365524
1,328531
2,261184
3,201254
4,155132
5,119378
6,92784
7,71131
8,54793
9,42315
10,32884
11,25341
12,19416
13,15206
14,11709
15,8857
16,6823
17,5159
18,3871
19,2995
20,2383
21,1747
22,1438
23,1106
24,840
25,660
26,587
27,430
28,372
29,241
30,217
31,166
32,121
33,115
34,86
35,56
36,59
37,35
38,19
39,19
40,15
41,7
42,2
snapshot 99
0,367751
1,331624
2,262102
3,202476
4,155270
5,118079
6,90867
7,70829
8,54635
9,41216
10,31221
11,24241
12,18634
13,14464
14,11432
15,8879
16,6838
17,5344
18,4260
19,3354
20,2562
21,1937
22,1563
23,1194
24,957
25,769
26,578
27,504
28,372
29,260
30,198
31,144
32,89
33,85
34,58
35,57
36,38
37,26
38,25
39,11
40,8
41,12
42,11
43,11
44,9
45,9
46,5
snapshot 100
0,367771
1,328883
2,260094
3,200519
4,154984
5,120853
6,92746
7,71673
8,55224
9,42408
10,32408
11,24748
12,19029
13,14516
14,10976
15,8568
16,6853
17,5410
18,4090
19,2972
20,2224
21,1821
22,1466
23,979
24,766
25,591
26,483
27,372
28,256
29,248
30,189
31,164
32,141
33,128
34,102
35,70
36,60
37,51
38,27
39,40
40,37
41,21
42,24
43,10
44,5
45,6
