snapshot 25
0,367567
1,329475
2,260959
3,202621
4,156066
5,120673
6,92194
7,71113
8,54251
9,41101
10,31104
11,24000
12,18010
13,14024
14,11188
15,8870
16,6997
17,5694
18,4334
19,3367
20,2580
21,2061
22,1641
23,1186
24,894
25,733
26,557
27,447
28,376
29,298
30,180
31,148
32,124
33,56
34,43
35,32
36,20
37,15
38,4
39,2
40,1
snapshot 50
0,367514
1,330725
2,263488
3,202796
4,154834
5,120084
6,91307
7,70040
8,54159
9,41618
10,31753
11,24380
12,19001
13,14471
14,10910
15,8453
16,6552
17,5115
18,3856
19,3129
20,2405
21,1976
22,1494
23,1233
24,877
25,673
26,501
27,399
28,309
29,230
30,170
31,159
32,112
33,94
34,68
35,39
36,25
37,25
38,12
39,11
40,5
41,5
42,1
snapshot 75
0,367970
1,330210
2,262087
3,201443
4,155988
5,119023
6,91466
7,70331
8,54159
9,41430
10,31874
11,24530
12,18950
13,14720
14,11531
15,8858
16,6960
17,5263
18,4014
19,3001
20,2332
21,1954
22,1483
23,1099
24,833
25,700
26,606
27,481
28,336
29,251
30,207
31,159
32,175
33,127
34,86
35,66
36,44
37,48
38,29
39,36
40,42
41,19
42,18
43,16
44,14
45,18
46,10
47,7
48,2
snapshot 90
0,366303
1,328975
2,259626
3,201139
4,156495
5,120374
6,92473
7,71593
8,55228
9,42568
10,32577
11,25126
12,19200
13,14604
14,11165
15,8436
16,6631
17,5177
18,4002
19,3209
20,2434
21,1915
22,1530
23,1214
24,901
25,607
26,382
27,303
28,218
29,144
30,111
31,98
32,59
33,43
34,31
35,20
36,16
37,27
38,29
39,13
40,4
41,4
42,3
43,1
snapshot 95
0,366089
1,328206
2,260602
3,200769
4,155880
5,119922
6,91632
7,70843
8,55158
9,42700
10,32816
11,25609
12,19793
13,15409
14,11912
15,9205
16,7043
17,5238
18,3923
19,2960
20,2186
21,1694
22,1348
23,1022
24,773
25,592
26,379
27,301
28,235
29,170
30,107
31,70
32,49
33,27
34,41
35,35
36,43
37,19
38,24
39,22
40,39
41,31
42,21
43,16
44,25
45,19
46,9
snapshot 99
0,366330
1,328044
2,260180
3,201183
4,155486
5,119504
6,91849
7,70989
8,54447
9,41925
10,32503
11,25097
12,19524
13,15142
14,11745
15,9117
16,6938
17,5598
18,4217
19,3301
20,2666
21,2024
22,1644
23,1198
24,1039
25,840
26,698
27,517
28,424
29,312
30,182
31,132
32,84
33,71
34,35
35,15
36,6
snapshot 100
0,366181
1,328865
2,261373
3,201440
4,155076
5,119150
6,92276
7,71372
8,54639
9,41975
10,32183
11,24977
12,19175
13,14972
14,11621
15,8973
16,6898
17,5436
18,4315
19,3483
20,2699
21,1974
22,1526
23,1176
24,881
25,623
26,458
27,327
28,191
29,129
30,93
31,90
32,72
33,92
34,79
35,57
36,40
37,38
38,23
39,12
40,13
41,12
42,9
43,7
44,3
