snapshot 25
0,670407
1,236880
2,67803
3,18294
4,4943
5,1243
6,318
7,86
8,21
9,5
snapshot 50
0,671342
1,237061
2,67516
3,17843
4,4630
5,1204
6,289
7,93
8,16
9,4
snapshot 75
0,671115
1,236589
2,67585
3,18294
4,4762
5,1219
6,320
7,71
8,27
9,15
10,3
snapshot 90
0,670578
1,236950
2,67832
3,18115
4,4853
5,1267
6,310
7,68
8,23
9,4
snapshot 95
0,670623
1,237375
2,67729
3,17940
4,4681
5,1213
6,351
7,73
8,13
9,2
snapshot 99
0,670280
1,237246
2,67844
3,18076
4,4799
5,1299
6,336
7,90
8,28
9,2
snapshot 100
0,670417
1,237099
2,67830
3,18219
4,4719
5,1282
6,321
7,83
8,16
9,9
10,3
