snapshot 25
0,669694
1,237310
2,68298
3,17969
4,4868
5,1363
6,379
7,93
8,22
9,3
10,1
snapshot 50
0,670311
1,236927
2,67537
3,18491
4,4945
5,1316
6,337
7,101
8,25
9,3
10,1
11,4
12,2
snapshot 75
0,669614
1,237144
2,68061
3,18643
4,4843
5,1308
6,299
7,68
8,18
9,2
snapshot 90
0,670784
1,237005
2,67784
3,18005
4,4707
5,1193
6,358
7,100
8,40
9,15
10,7
11,2
snapshot 95
0,670459
1,236290
2,68036
3,18554
4,4986
5,1262
6,308
7,81
8,16
9,7
10,1
snapshot 99
0,670744
1,237467
2,67542
3,17898
4,4732
5,1228
6,302
7,73
8,12
9,2
snapshot 100
0,669072
1,237805
2,68204
3,18288
4,4849
5,1248
6,348
7,113
8,47
9,16
10,5
11,2
12,3
