snapshot 25
0,670023
1,236786
2,68350
3,18331
4,4837
5,1236
6,320
7,80
8,22
9,9
10,2
snapshot 50
0,671123
1,235996
2,68139
3,18107
4,4943
5,1261
6,314
7,77
8,22
9,12
10,4
11,2
snapshot 75
0,670801
1,236785
2,67722
3,18152
4,4836
5,1262
6,322
7,90
8,26
9,4
snapshot 90
0,669866
1,237224
2,68002
3,18210
4,4887
5,1288
6,359
7,105
8,37
9,16
10,4
snapshot 95
0,670026
1,237405
2,68066
3,18148
4,4707
5,1171
6,346
7,96
8,27
9,7
10,1
snapshot 99
0,669675
1,237546
2,67915
3,18412
4,4706
5,1282
6,358
7,86
8,17
9,3
snapshot 100
0,669772
1,237388
2,68116
3,18152
4,4840
5,1300
6,343
7,76
8,11
