snapshot 25
0,670109
1,236698
2,68305
3,18461
4,4763
5,1206
6,330
7,105
8,17
9,3
10,1
snapshot 50
0,670860
1,237295
2,67421
3,18033
4,4738
5,1206
6,322
7,93
8,26
9,6
snapshot 75
0,670203
1,237046
2,67889
3,18379
4,4743
5,1240
6,356
7,111
8,20
9,4
10,4
11,1
snapshot 90
0,669785
1,237017
2,68718
3,17963
4,4782
5,1247
6,330
7,98
8,36
9,16
10,2
11,2
12,2
snapshot 95
0,670556
1,237446
2,67490
3,18056
4,4775
5,1269
6,288
7,87
8,15
9,14
10,2
snapshot 99
0,670517
1,237209
2,67654
3,18180
4,4728
5,1250
6,355
7,84
8,20
9,1
snapshot 100
0,669829
1,237400
2,68106
3,18115
4,4882
5,1244
6,310
7,82
8,21
9,9
