snapshot 25
0,670490
1,236502
2,68218
3,18423
4,4743
5,1214
6,333
7,67
8,5
9,1
10,2
snapshot 50
0,671568
1,237233
2,66973
3,17862
4,4688
5,1219
6,338
7,79
8,25
9,7
10,5
11,1
snapshot 75
0,670401
1,236962
2,67748
3,18148
4,4997
5,1256
6,339
7,114
8,30
9,3
snapshot 90
0,669847
1,237901
2,68027
3,17844
4,4734
5,1217
6,333
7,76
8,18
9,3
snapshot 95
0,670274
1,237422
2,67819
3,18042
4,4831
5,1216
6,310
7,69
8,15
9,2
snapshot 99
0,670845
1,236410
2,67808
3,18330
4,4827
5,1313
6,332
7,94
8,24
9,13
snapshot 100
0,670449
1,237027
2,68276
3,17959
4,4690
5,1149
6,308
7,111
8,26
9,3
