snapshot 25
0,669748
1,237193
2,68497
3,18047
4,4755
5,1285
6,366
7,81
8,18
9,6
snapshot 50
0,670967
1,236719
2,67654
3,18123
4,4833
5,1247
6,343
7,82
8,29
9,1
snapshot 75
0,669789
1,237416
2,68292
3,18265
4,4592
5,1212
6,324
7,79
8,19
9,6
10,4
snapshot 90
0,669617
1,237095
2,67943
3,18649
4,4838
5,1312
6,393
7,107
8,35
9,7
10,2
snapshot 95
0,670229
1,237914
2,67643
3,17865
4,4624
5,1281
6,353
7,71
8,17
9,3
snapshot 99
0,669413
1,237630
2,68241
3,18185
4,4843
5,1249
6,340
7,78
8,17
9,2
snapshot 100
0,670200
1,237183
2,67769
3,18057
4,4883
5,1376
6,394
7,98
8,36
9,4
