snapshot 25
0,669832
1,237333
2,68464
3,18153
4,4581
5,1182
6,346
7,89
8,16
9,3
10,1
snapshot 50
0,670565
1,237124
2,68220
3,17831
4,4636
5,1185
6,323
7,90
8,20
9,4
snapshot 75
0,670787
1,236402
2,68022
3,18218
4,4812
5,1262
6,342
7,103
8,34
9,11
10,2
11,3
snapshot 90
0,669265
1,237489
2,68427
3,18374
4,4760
5,1216
6,340
7,102
8,25
9,1
10,1
snapshot 95
0,669698
1,236649
2,68678
3,18481
4,4815
5,1233
6,321
7,97
8,21
9,6
10,1
snapshot 99
0,670619
1,237741
2,67516
3,17822
4,4608
5,1259
6,338
7,86
8,9
snapshot 100
0,671018
1,236723
2,67562
3,18046
4,4842
5,1282
6,373
7,99
8,42
9,8
10,1
