snapshot 25
0,669797
1,237431
2,67725
3,18389
4,4890
5,1290
6,363
7,100
8,12
9,3
snapshot 50
0,670925
1,236505
2,67682
3,18539
4,4859
5,1119
6,256
7,63
8,21
9,17
10,9
11,5
snapshot 75
0,669196
1,237803
2,68085
3,18530
4,4782
5,1162
6,314
7,90
8,23
9,9
10,4
snapshot 90
0,671054
1,236491
2,67713
3,18189
4,4722
5,1289
6,386
7,105
8,37
9,12
10,2
snapshot 95
0,669047
1,237742
2,68531
3,18280
4,4763
5,1207
6,312
7,94
8,17
9,2
10,1
snapshot 99
0,670762
1,236786
2,68300
3,17967
4,4637
5,1172
6,274
7,79
8,23
snapshot 100
0,669912
1,237393
2,67851
3,18225
4,4847
5,1289
6,338
7,103
8,26
9,14
