snapshot 25
0,670251
1,237229
2,67712
3,18339
4,4883
5,1185
6,280
7,85
8,29
9,7
snapshot 50
0,670501
1,237425
2,67556
3,18007
4,4713
5,1303
6,362
7,110
8,18
9,1
10,2
snapshot 75
0,670491
1,237035
2,67699
3,18001
4,4966
5,1332
6,350
7,93
8,26
9,5
snapshot 90
0,670314
1,237111
2,67713
3,18397
4,4785
5,1231
6,319
7,92
8,28
9,7
10,1
snapshot 95
0,670337
1,236919
2,68092
3,18366
4,4739
5,1160
6,296
7,65
8,21
9,5
snapshot 99
0,671240
1,237021
2,67369
3,17949
4,4685
5,1265
6,357
7,84
8,22
9,6
snapshot 100
0,670923
1,236954
2,67421
3,17881
4,4925
5,1326
6,373
7,145
8,44
9,6
